order_id,date,book,author,category,quantity,unit_price,total_sales,customer_type,payment_method,customer_gender,customer_age,book_format,rating
ORD-12620,2023-10-12,To Kill a Mockingbird,Harper Lee,Classic,1,12.02,12.02,Regular,Credit Card,Female,"26,35",E-book,3
ORD-12621,2023-10-12,The Fault in Our Stars,John Green,Young Adult,1,9.41,9.41,Regular,Credit Card,Female,"26,35",E-book,3
ORD-12622,2023-10-12,The Stand,Stephen King,Horror,2,15.01,30.01,Regular,Credit Card,Female,"26,35",E-book,3
ORD-12623,2023-10-12,The Road,Cormac McCarthy,Post-Apocalyptic,1,9.75,9.75,Regular,Credit Card,Female,"26,35",E-book,3
ORD-12624,2023-10-13,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1,27.36,27.36,Student,Debit Card,Female,18-25,Hardcover,3
ORD-12625,2023-10-13,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,28.51,28.51,Student,Debit Card,Female,18-25,Hardcover,3
ORD-12626,2023-10-13,The Hunger Games,Suzanne Collins,Young Adult,1,21.8,21.8,Student,Debit Card,Female,18-25,Hardcover,3
ORD-12627,2023-10-13,The Book Thief,Markus Zusak,Historical Fiction,1,20.14,20.14,Student,Debit Card,Female,18-25,Hardcover,3
ORD-12628,2023-10-13,The Fault in Our Stars,John Green,Young Adult,1,20.94,20.94,Collector,Credit Card,Female,46-55,Hardcover,5
ORD-12629,2023-10-13,The Book Thief,Markus Zusak,Historical Fiction,1,20.75,20.75,Collector,Credit Card,Female,46-55,Hardcover,5
ORD-12630,2023-10-13,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,14.55,14.55,Teacher,Credit Card,Female,"26,35",Hardcover,4
ORD-12631,2023-10-13,1984,George Orwell,Dystopian,1,10.21,10.21,Student,Credit Card,Male,18-25,Paperback,4
ORD-12632,2023-10-13,The Alchemist,Paulo Coelho,Fiction,3,12.97,38.91,Student,Credit Card,Male,18-25,Paperback,4
ORD-12633,2023-10-13,Brave New World,Aldous Huxley,Dystopian,1,12.65,12.65,Student,Credit Card,Male,18-25,Paperback,4
ORD-12634,2023-10-13,The Hunger Games,Suzanne Collins,Young Adult,3,14.35,43.04,Student,Credit Card,Male,18-25,Paperback,4
ORD-12635,2023-10-13,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,14.83,14.83,Student,Credit Card,Male,18-25,Paperback,4
ORD-12636,2023-10-13,To Kill a Mockingbird,Harper Lee,Classic,1,20.66,20.66,Regular,Credit Card,Male,46-55,Hardcover,5
ORD-12637,2023-10-13,The Catcher in the Rye,J.D. Salinger,Classic,1,19.02,19.02,Regular,Credit Card,Male,46-55,Hardcover,5
ORD-12638,2023-10-13,It,Stephen King,Horror,1,26.85,26.85,Regular,Credit Card,Male,46-55,Hardcover,5
ORD-12639,2023-10-13,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,16.07,16.07,Collector,Credit Card,Female,"26,35",Paperback,4
ORD-12640,2023-10-13,1984,George Orwell,Dystopian,1,10.27,10.27,Collector,Credit Card,Female,"26,35",Paperback,4
ORD-12641,2023-10-13,The Shining,Stephen King,Horror,2,11.77,23.55,Collector,Credit Card,Female,"26,35",Paperback,4
ORD-12642,2023-10-13,The Road,Cormac McCarthy,Post-Apocalyptic,1,10.9,10.9,Collector,Credit Card,Female,"26,35",Paperback,4
ORD-12643,2023-10-13,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,16.22,16.22,Teacher,Paypal,Male,18-25,Paperback,5
ORD-12644,2023-10-13,The Fault in Our Stars,John Green,Young Adult,1,14.16,14.16,Teacher,Paypal,Male,18-25,Paperback,5
ORD-12645,2023-10-13,1984,George Orwell,Dystopian,1,11.01,11.01,Teacher,Paypal,Male,18-25,Paperback,5
ORD-12646,2023-10-13,The Hobbit,J.R.R. Tolkien,Fantasy,1,15.0,15.0,Teacher,Paypal,Male,18-25,Paperback,5
ORD-12647,2023-10-13,The Kite Runner,Khaled Hosseini,Fiction,1,13.94,13.94,Teacher,Paypal,Male,18-25,Paperback,5
ORD-12648,2023-10-13,The Martian,Andy Weir,Science Fiction,1,23.29,23.29,Regular,Credit Card,Male,"26,35",Hardcover,3
ORD-12649,2023-10-13,Pride and Prejudice,Jane Austen,Classic,1,19.5,19.5,Regular,Credit Card,Male,"26,35",Hardcover,3
ORD-12650,2023-10-13,1984,George Orwell,Dystopian,1,16.04,16.04,Regular,Credit Card,Male,"26,35",Hardcover,3
ORD-12651,2023-10-13,The Catcher in the Rye,J.D. Salinger,Classic,1,13.35,13.35,Regular,Debit Card,Female,36-45,Paperback,4
ORD-12652,2023-10-13,Gone Girl,Gillian Flynn,Thriller,3,16.4,49.19,Regular,Debit Card,Female,36-45,Paperback,4
ORD-12653,2023-10-14,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,22.97,22.97,Teacher,Credit Card,Female,46-55,Hardcover,4
ORD-12654,2023-10-14,The Stand,Stephen King,Horror,1,18.65,18.65,Regular,Credit Card,Female,46-55,Paperback,4
ORD-12655,2023-10-14,The Kite Runner,Khaled Hosseini,Fiction,2,12.37,24.74,Regular,Credit Card,Female,46-55,Paperback,4
ORD-12656,2023-10-14,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1,18.35,18.35,Regular,Credit Card,Female,46-55,Paperback,4
ORD-12657,2023-10-14,The Shining,Stephen King,Horror,1,17.96,17.96,Student,Paypal,Male,"26,35",Hardcover,3
ORD-12658,2023-10-14,Pride and Prejudice,Jane Austen,Classic,1,18.71,18.71,Student,Paypal,Male,"26,35",Hardcover,3
ORD-12659,2023-10-14,To Kill a Mockingbird,Harper Lee,Classic,1,20.97,20.97,Student,Credit Card,Female,46-55,Hardcover,5
ORD-12660,2023-10-14,The Book Thief,Markus Zusak,Historical Fiction,1,22.97,22.97,Student,Credit Card,Female,46-55,Hardcover,5
ORD-12661,2023-10-14,Brave New World,Aldous Huxley,Dystopian,1,17.91,17.91,Student,Credit Card,Female,46-55,Hardcover,5
ORD-12662,2023-10-14,The Great Gatsby,F. Scott Fitzgerald,Classic,1,18.19,18.19,Regular,Paypal,Female,36-45,Hardcover,5
ORD-12663,2023-10-14,To Kill a Mockingbird,Harper Lee,Classic,2,23.61,47.22,Regular,Paypal,Female,36-45,Hardcover,5
ORD-12664,2023-10-14,1984,George Orwell,Dystopian,1,16.19,16.19,Regular,Credit Card,Male,56+,Hardcover,3
ORD-12665,2023-10-14,The Great Gatsby,F. Scott Fitzgerald,Classic,1,18.21,18.21,Regular,Credit Card,Male,56+,Hardcover,3
ORD-12666,2023-10-14,The Kite Runner,Khaled Hosseini,Fiction,1,20.55,20.55,Regular,Credit Card,Male,56+,Hardcover,3
ORD-12667,2023-10-14,The Stand,Stephen King,Horror,1,30.67,30.67,Regular,Credit Card,Male,56+,Hardcover,3
ORD-12668,2023-10-14,The Hobbit,J.R.R. Tolkien,Fantasy,1,23.34,23.34,Regular,Credit Card,Male,56+,Hardcover,3
ORD-12669,2023-10-14,The Catcher in the Rye,J.D. Salinger,Classic,1,14.99,14.99,Collector,Debit Card,Male,46-55,Paperback,4
ORD-12670,2023-10-14,The Great Gatsby,F. Scott Fitzgerald,Classic,1,11.71,11.71,Collector,Debit Card,Male,46-55,Paperback,4
ORD-12671,2023-10-14,To Kill a Mockingbird,Harper Lee,Classic,3,15.42,46.27,Collector,Debit Card,Male,46-55,Paperback,4
ORD-12672,2023-10-14,Pride and Prejudice,Jane Austen,Classic,1,11.61,11.61,Collector,Debit Card,Male,46-55,Paperback,4
ORD-12673,2023-10-14,The Fault in Our Stars,John Green,Young Adult,3,19.67,59.0,Student,Credit Card,Male,36-45,Hardcover,4
ORD-12674,2023-10-14,1984,George Orwell,Dystopian,1,18.07,18.07,Student,Credit Card,Male,36-45,Hardcover,4
ORD-12675,2023-10-14,To Kill a Mockingbird,Harper Lee,Classic,1,24.39,24.39,Student,Debit Card,Female,46-55,Hardcover,5
ORD-12676,2023-10-14,1984,George Orwell,Dystopian,1,17.12,17.12,Student,Credit Card,Female,56+,Hardcover,4
ORD-12677,2023-10-14,The Hunger Games,Suzanne Collins,Young Adult,1,21.13,21.13,Student,Credit Card,Female,56+,Hardcover,4
ORD-12678,2023-10-14,It,Stephen King,Horror,1,25.33,25.33,Student,Credit Card,Female,56+,Hardcover,4
ORD-12679,2023-10-14,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,30.17,30.17,Student,Credit Card,Female,56+,Hardcover,4
ORD-12680,2023-10-14,The Road,Cormac McCarthy,Post-Apocalyptic,1,19.55,19.55,Student,Credit Card,Female,56+,Hardcover,4
ORD-12681,2023-10-14,1984,George Orwell,Dystopian,1,18.08,18.08,Regular,Debit Card,Female,18-25,Hardcover,5
ORD-12682,2023-10-14,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,15.53,15.53,Regular,Debit Card,Female,18-25,Hardcover,5
ORD-12683,2023-10-14,The Stand,Stephen King,Horror,1,27.13,27.13,Regular,Debit Card,Female,18-25,Hardcover,5
ORD-12684,2023-10-14,The Kite Runner,Khaled Hosseini,Fiction,2,21.09,42.19,Regular,Debit Card,Female,18-25,Hardcover,5
ORD-12685,2023-10-14,The Catcher in the Rye,J.D. Salinger,Classic,1,14.0,14.0,Teacher,Debit Card,Male,"26,35",Paperback,3
ORD-12686,2023-10-14,To Kill a Mockingbird,Harper Lee,Classic,1,14.83,14.83,Regular,Credit Card,Male,"26,35",Paperback,4
ORD-12687,2023-10-14,To Kill a Mockingbird,Harper Lee,Classic,1,21.03,21.03,Regular,Credit Card,Male,46-55,Hardcover,4
ORD-12688,2023-10-14,The Hunger Games,Suzanne Collins,Young Adult,1,18.93,18.93,Regular,Credit Card,Male,46-55,Hardcover,4
ORD-12689,2023-10-14,Brave New World,Aldous Huxley,Dystopian,1,16.86,16.86,Regular,Credit Card,Male,46-55,Hardcover,4
ORD-12690,2023-10-14,The Hobbit,J.R.R. Tolkien,Fantasy,1,25.38,25.38,Regular,Credit Card,Male,46-55,Hardcover,4
ORD-12691,2023-10-14,1984,George Orwell,Dystopian,1,16.2,16.2,Regular,Credit Card,Male,46-55,Hardcover,4
ORD-12692,2023-10-14,Pride and Prejudice,Jane Austen,Classic,2,16.88,33.76,Regular,Paypal,Male,36-45,Hardcover,5
ORD-12693,2023-10-15,1984,George Orwell,Dystopian,2,9.97,19.94,Regular,Credit Card,Female,56+,Paperback,4
ORD-12694,2023-10-15,Pride and Prejudice,Jane Austen,Classic,1,12.13,12.13,Regular,Credit Card,Female,56+,Paperback,4
ORD-12695,2023-10-15,It,Stephen King,Horror,1,17.21,17.21,Regular,Credit Card,Female,56+,Paperback,4
ORD-12696,2023-10-15,The Alchemist,Paulo Coelho,Fiction,1,12.97,12.97,Regular,Credit Card,Female,56+,Paperback,4
ORD-12697,2023-10-15,The Stand,Stephen King,Horror,1,19.84,19.84,Regular,Credit Card,Female,56+,Paperback,4
ORD-12698,2023-10-15,The Da Vinci Code,Dan Brown,Thriller,1,16.46,16.46,Regular,Paypal,Female,46-55,Paperback,3
ORD-12699,2023-10-15,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,10.76,10.76,Regular,Paypal,Female,46-55,Paperback,3
ORD-12700,2023-10-15,The Alchemist,Paulo Coelho,Fiction,1,13.62,13.62,Regular,Paypal,Female,46-55,Paperback,3
ORD-12701,2023-10-15,Brave New World,Aldous Huxley,Dystopian,1,11.99,11.99,Regular,Paypal,Female,46-55,Paperback,3
ORD-12702,2023-10-15,The Great Gatsby,F. Scott Fitzgerald,Classic,1,18.94,18.94,Student,Credit Card,Female,46-55,Hardcover,4
ORD-12703,2023-10-15,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1,27.36,27.36,Student,Credit Card,Female,46-55,Hardcover,4
ORD-12704,2023-10-15,The Kite Runner,Khaled Hosseini,Fiction,1,19.5,19.5,Student,Credit Card,Female,46-55,Hardcover,4
ORD-12705,2023-10-15,The Da Vinci Code,Dan Brown,Thriller,1,21.23,21.23,Student,Credit Card,Female,46-55,Hardcover,4
ORD-12706,2023-10-15,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1,17.61,17.61,Teacher,Credit Card,Male,56+,Paperback,3
ORD-12707,2023-10-15,The Lord of the Rings,J.R.R. Tolkien,Fantasy,3,20.49,61.47,Teacher,Credit Card,Male,56+,Paperback,3
ORD-12708,2023-10-15,The Alchemist,Paulo Coelho,Fiction,1,13.68,13.68,Teacher,Credit Card,Male,56+,Paperback,3
ORD-12709,2023-10-15,The Da Vinci Code,Dan Brown,Thriller,1,13.61,13.61,Teacher,Credit Card,Male,56+,Paperback,3
ORD-12710,2023-10-15,To Kill a Mockingbird,Harper Lee,Classic,1,23.45,23.45,Regular,Credit Card,Female,56+,Hardcover,3
ORD-12711,2023-10-15,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1,26.81,26.81,Collector,Credit Card,Female,36-45,Hardcover,3
ORD-12712,2023-10-15,The Lord of the Rings,J.R.R. Tolkien,Fantasy,3,30.13,90.4,Collector,Credit Card,Female,36-45,Hardcover,3
ORD-12713,2023-10-15,Gone Girl,Gillian Flynn,Thriller,1,24.06,24.06,Collector,Credit Card,Female,36-45,Hardcover,3
ORD-12714,2023-10-15,The Fault in Our Stars,John Green,Young Adult,1,20.15,20.15,Collector,Credit Card,Female,36-45,Hardcover,3
ORD-12715,2023-10-15,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1,27.92,27.92,Collector,Credit Card,Female,56+,Hardcover,5
ORD-12716,2023-10-15,The Kite Runner,Khaled Hosseini,Fiction,1,17.86,17.86,Collector,Credit Card,Female,56+,Hardcover,5
ORD-12717,2023-10-15,1984,George Orwell,Dystopian,1,16.01,16.01,Collector,Credit Card,Female,56+,Hardcover,5
ORD-12718,2023-10-15,Gone Girl,Gillian Flynn,Thriller,1,20.8,20.8,Collector,Credit Card,Female,56+,Hardcover,5
ORD-12719,2023-10-15,The Stand,Stephen King,Horror,3,30.24,90.71,Teacher,Credit Card,Female,"26,35",Hardcover,5
ORD-12720,2023-10-15,The Handmaid's Tale,Margaret Atwood,Dystopian,3,21.31,63.93,Teacher,Credit Card,Female,"26,35",Hardcover,5
ORD-12721,2023-10-15,The Da Vinci Code,Dan Brown,Thriller,1,22.88,22.88,Teacher,Credit Card,Female,"26,35",Hardcover,5
ORD-12722,2023-10-15,The Hobbit,J.R.R. Tolkien,Fantasy,1,25.04,25.04,Teacher,Credit Card,Female,"26,35",Hardcover,5
ORD-12723,2023-10-15,The Road,Cormac McCarthy,Post-Apocalyptic,1,10.53,10.53,Regular,Credit Card,Male,56+,E-book,5
ORD-12724,2023-10-15,The Catcher in the Rye,J.D. Salinger,Classic,1,10.79,10.79,Regular,Credit Card,Male,56+,E-book,5
ORD-12725,2023-10-15,Gone Girl,Gillian Flynn,Thriller,1,13.09,13.09,Regular,Credit Card,Male,56+,E-book,5
ORD-12726,2023-10-15,The Great Gatsby,F. Scott Fitzgerald,Classic,1,18.01,18.01,Teacher,Paypal,Male,18-25,Hardcover,3
ORD-12727,2023-10-15,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,30.21,30.21,Teacher,Paypal,Male,18-25,Hardcover,3
ORD-12728,2023-10-15,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1,17.63,17.63,Regular,Paypal,Female,56+,Paperback,5
ORD-12729,2023-10-15,The Shining,Stephen King,Horror,1,13.85,13.85,Regular,Paypal,Female,56+,Paperback,5
ORD-12730,2023-10-15,The Shining,Stephen King,Horror,1,11.78,11.78,Teacher,Paypal,Female,"26,35",Paperback,4
ORD-12731,2023-10-15,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,16.47,16.47,Teacher,Paypal,Female,"26,35",Paperback,4
ORD-12732,2023-10-15,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,15.26,15.26,Teacher,Paypal,Female,"26,35",Paperback,4
ORD-12733,2023-10-15,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,30.63,30.63,Student,Credit Card,Female,"26,35",Hardcover,5
ORD-12734,2023-10-15,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,21.97,21.97,Student,Credit Card,Female,"26,35",Hardcover,5
ORD-12735,2023-10-15,To Kill a Mockingbird,Harper Lee,Classic,1,20.56,20.56,Student,Credit Card,Female,"26,35",Hardcover,5
ORD-12736,2023-10-15,Pride and Prejudice,Jane Austen,Classic,1,16.71,16.71,Student,Credit Card,Female,"26,35",Hardcover,5
ORD-12737,2023-10-15,The Shining,Stephen King,Horror,1,20.84,20.84,Student,Credit Card,Female,"26,35",Hardcover,5
ORD-12738,2023-10-15,To Kill a Mockingbird,Harper Lee,Classic,1,13.86,13.86,Student,Credit Card,Female,46-55,Paperback,3
ORD-12739,2023-10-15,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,16.73,16.73,Student,Credit Card,Female,46-55,Paperback,3
ORD-12740,2023-10-15,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,15.31,15.31,Student,Credit Card,Female,46-55,Paperback,3
ORD-12741,2023-10-15,The Da Vinci Code,Dan Brown,Thriller,2,23.34,46.69,Regular,Credit Card,Female,"26,35",Hardcover,3
ORD-12742,2023-10-15,The Hunger Games,Suzanne Collins,Young Adult,1,21.65,21.65,Regular,Credit Card,Female,"26,35",Hardcover,3
ORD-12743,2023-10-15,The Stand,Stephen King,Horror,1,19.74,19.74,Collector,Debit Card,Female,36-45,Paperback,5
ORD-12744,2023-10-15,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,14.65,14.65,Collector,Debit Card,Female,36-45,Paperback,5
ORD-12745,2023-10-15,The Fault in Our Stars,John Green,Young Adult,1,13.86,13.86,Collector,Debit Card,Female,36-45,Paperback,5
ORD-12746,2023-10-15,1984,George Orwell,Dystopian,1,11.39,11.39,Collector,Debit Card,Female,36-45,Paperback,5
ORD-12747,2023-10-15,The Shining,Stephen King,Horror,1,13.37,13.37,Student,Debit Card,Male,46-55,Paperback,4
ORD-12748,2023-10-15,The Handmaid's Tale,Margaret Atwood,Dystopian,1,14.32,14.32,Student,Debit Card,Male,46-55,Paperback,4
ORD-12749,2023-10-15,The Road,Cormac McCarthy,Post-Apocalyptic,1,11.41,11.41,Student,Debit Card,Male,46-55,Paperback,4
ORD-12750,2023-10-15,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,7.42,7.42,Collector,Paypal,Female,"26,35",E-book,4
ORD-12751,2023-10-15,The Road,Cormac McCarthy,Post-Apocalyptic,1,9.93,9.93,Collector,Paypal,Female,"26,35",E-book,4
ORD-12752,2023-10-15,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,12.57,12.57,Collector,Paypal,Female,"26,35",E-book,4
ORD-12753,2023-10-15,1984,George Orwell,Dystopian,2,8.85,17.7,Collector,Paypal,Female,"26,35",E-book,4
ORD-12754,2023-10-15,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,16.26,16.26,Regular,Debit Card,Male,56+,Paperback,4
ORD-12755,2023-10-15,Gone Girl,Gillian Flynn,Thriller,1,16.15,16.15,Regular,Debit Card,Male,56+,Paperback,4
ORD-12756,2023-10-15,Brave New World,Aldous Huxley,Dystopian,1,12.08,12.08,Regular,Debit Card,Male,56+,Paperback,4
ORD-12757,2023-10-15,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1,17.38,17.38,Regular,Debit Card,Male,56+,Paperback,4
ORD-12758,2023-10-15,The Book Thief,Markus Zusak,Historical Fiction,3,13.46,40.39,Regular,Debit Card,Female,46-55,Paperback,4
ORD-12759,2023-10-15,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,9.45,9.45,Regular,Debit Card,Female,46-55,Paperback,4
ORD-12760,2023-10-15,Pride and Prejudice,Jane Austen,Classic,1,10.83,10.83,Regular,Debit Card,Female,46-55,Paperback,4
ORD-12761,2023-10-15,The Handmaid's Tale,Margaret Atwood,Dystopian,1,13.65,13.65,Regular,Debit Card,Female,46-55,Paperback,4
ORD-12762,2023-10-15,1984,George Orwell,Dystopian,1,10.39,10.39,Student,Credit Card,Male,"26,35",Paperback,4
ORD-12763,2023-10-15,To Kill a Mockingbird,Harper Lee,Classic,1,13.92,13.92,Student,Credit Card,Male,"26,35",Paperback,4
ORD-12764,2023-10-15,The Alchemist,Paulo Coelho,Fiction,1,14.0,14.0,Student,Credit Card,Male,"26,35",Paperback,4
ORD-12765,2023-10-15,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,20.88,20.88,Student,Credit Card,Male,"26,35",Paperback,4
ORD-12766,2023-10-15,The Martian,Andy Weir,Science Fiction,3,13.92,41.76,Student,Credit Card,Male,"26,35",Paperback,4
ORD-12767,2023-10-15,The Book Thief,Markus Zusak,Historical Fiction,1,13.13,13.13,Student,Credit Card,Female,36-45,Paperback,5
ORD-12768,2023-10-15,The Hobbit,J.R.R. Tolkien,Fantasy,1,15.8,15.8,Collector,Credit Card,Male,56+,Paperback,5
ORD-12769,2023-10-15,The Stand,Stephen King,Horror,1,21.21,21.21,Collector,Credit Card,Male,56+,Paperback,5
ORD-12770,2023-10-16,The Da Vinci Code,Dan Brown,Thriller,1,21.71,21.71,Student,Debit Card,Male,18-25,Hardcover,5
ORD-12771,2023-10-16,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,32.65,32.65,Student,Debit Card,Male,18-25,Hardcover,5
ORD-12772,2023-10-16,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,24.96,24.96,Student,Debit Card,Male,18-25,Hardcover,5
ORD-12773,2023-10-16,The Road,Cormac McCarthy,Post-Apocalyptic,1,9.07,9.07,Collector,Paypal,Male,"26,35",E-book,3
ORD-12774,2023-10-16,Pride and Prejudice,Jane Austen,Classic,1,9.96,9.96,Collector,Paypal,Male,"26,35",E-book,3
ORD-12775,2023-10-16,The Alchemist,Paulo Coelho,Fiction,1,9.84,9.84,Collector,Paypal,Male,"26,35",E-book,3
ORD-12776,2023-10-16,Brave New World,Aldous Huxley,Dystopian,1,10.08,10.08,Collector,Paypal,Male,"26,35",E-book,3
ORD-12777,2023-10-16,The Road,Cormac McCarthy,Post-Apocalyptic,1,8.9,8.9,Teacher,Debit Card,Female,"26,35",E-book,3
ORD-12778,2023-10-16,The Stand,Stephen King,Horror,1,16.62,16.62,Teacher,Debit Card,Female,"26,35",E-book,3
ORD-12779,2023-10-16,The Great Gatsby,F. Scott Fitzgerald,Classic,1,12.98,12.98,Student,Cach,Female,"26,35",Paperback,5
ORD-12780,2023-10-16,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,18.47,18.47,Student,Cach,Female,"26,35",Paperback,5
ORD-12781,2023-10-16,The Handmaid's Tale,Margaret Atwood,Dystopian,1,14.33,14.33,Student,Cach,Female,"26,35",Paperback,5
ORD-12782,2023-10-16,The Hobbit,J.R.R. Tolkien,Fantasy,1,16.67,16.67,Teacher,Debit Card,Female,46-55,Paperback,3
ORD-12783,2023-10-16,The Fault in Our Stars,John Green,Young Adult,1,12.48,12.48,Teacher,Debit Card,Female,46-55,Paperback,3
ORD-12784,2023-10-16,The Catcher in the Rye,J.D. Salinger,Classic,3,14.23,42.68,Teacher,Debit Card,Female,46-55,Paperback,3
ORD-12785,2023-10-16,1984,George Orwell,Dystopian,1,9.95,9.95,Teacher,Debit Card,Female,46-55,Paperback,3
ORD-12786,2023-10-16,The Catcher in the Rye,J.D. Salinger,Classic,3,13.77,41.31,Regular,Credit Card,Female,36-45,Paperback,4
ORD-12787,2023-10-16,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,9.46,9.46,Regular,Credit Card,Female,36-45,Paperback,4
ORD-12788,2023-10-16,Gone Girl,Gillian Flynn,Thriller,1,11.89,11.89,Collector,Debit Card,Female,36-45,E-book,3
ORD-12789,2023-10-16,The Shining,Stephen King,Horror,3,11.04,33.12,Collector,Debit Card,Female,36-45,E-book,3
ORD-12790,2023-10-16,Pride and Prejudice,Jane Austen,Classic,1,12.04,12.04,Teacher,Credit Card,Female,"26,35",Paperback,3
ORD-12791,2023-10-16,The Stand,Stephen King,Horror,1,18.55,18.55,Teacher,Credit Card,Female,"26,35",Paperback,3
ORD-12792,2023-10-16,1984,George Orwell,Dystopian,1,11.81,11.81,Teacher,Credit Card,Female,"26,35",Paperback,3
ORD-12793,2023-10-16,Gone Girl,Gillian Flynn,Thriller,1,14.69,14.69,Teacher,Credit Card,Female,"26,35",Paperback,3
ORD-12794,2023-10-16,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,21.16,21.16,Student,Debit Card,Male,18-25,Paperback,5
ORD-12795,2023-10-16,The Da Vinci Code,Dan Brown,Thriller,1,14.1,14.1,Student,Debit Card,Male,18-25,Paperback,5
ORD-12796,2023-10-16,1984,George Orwell,Dystopian,1,10.58,10.58,Student,Debit Card,Male,18-25,Paperback,5
ORD-12797,2023-10-16,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,16.82,16.82,Student,Debit Card,Male,18-25,Paperback,5
ORD-12798,2023-10-16,Pride and Prejudice,Jane Austen,Classic,1,13.14,13.14,Regular,Debit Card,Male,18-25,Paperback,4
ORD-12799,2023-10-16,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,14.45,14.45,Regular,Debit Card,Male,18-25,Paperback,4
ORD-12800,2023-10-16,To Kill a Mockingbird,Harper Lee,Classic,3,14.01,42.03,Regular,Debit Card,Male,18-25,Paperback,4
ORD-12801,2023-10-16,The Hunger Games,Suzanne Collins,Young Adult,1,20.08,20.08,Regular,Credit Card,Female,46-55,Hardcover,4
ORD-12802,2023-10-16,1984,George Orwell,Dystopian,1,16.02,16.02,Regular,Credit Card,Female,46-55,Hardcover,4
